Project Name,Package Name,Type Name,Method Name,Code Smell
.,org.activiti.engine.test.api.task,TaskServiceTest,testRemoveVariablesLocalNullTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testDeleteTaskWithDeleteReason,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testResolveTaskNullTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testResolveTaskUnexistingTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testDeleteTaskPartOfProcess,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testDeleteTaskPartOfProcess,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testDeleteTaskPartOfProcess,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testDeleteTaskPartOfProcess,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testDeleteTaskPartOfProcess,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testDeleteTaskPartOfProcess,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testFormKeyExpression,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testGetVariableLocalWithInvalidCast,Long Statement
.,org.activiti.engine.test.api.task,TaskServiceTest,testGetVariableWithInvalidCast,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,setUp,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryNoCriteria,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryNoCriteria,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidTaskId,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidTaskIdOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByName,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByName,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidName,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidNameOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameIn,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameIn,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameIn,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameInIgnoreCase,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameInIgnoreCase,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameInIgnoreCase,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameInIgnoreCaseOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameInIgnoreCaseOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNameInIgnoreCaseOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidNameIn,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidNameInIgnoreCase,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidNameInOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidNameInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidNameInIgnoreCaseOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidNameInIgnoreCaseOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidNameLike,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidNameLikeOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByDescription,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByDescription,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByDescriptionOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByDescriptionOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidDescription,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidDescriptionOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidDescriptionLike,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidDescriptionLikeOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityTenThrowsException,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityTenThrowsException,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityTenThrowsException,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriority,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriority,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriority,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriority,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriority,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriority,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriority,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriority,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriority,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityTenOrThrowsException,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityTenOrThrowsException,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityTenOrThrowsException,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByPriorityOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidPriority,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvalidPriorityOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByAssigneeIds,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByAssigneeIds,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByAssigneeIds,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByAssigneeIds,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByAssigneeIds,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByAssigneeIdsOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByAssigneeIdsOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByAssigneeIdsOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByAssigneeIdsOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByAssigneeIdsOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByAssigneeIdsOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvolvedUser,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvolvedGroup,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvolvedUserOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvolvedUserOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvolvedUserOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByInvolvedUserOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNullAssignee,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNullAssigneeOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByUnassigned,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByUnassigned,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByUnassignedOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByUnassignedOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateUser,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateUser,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateUser,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateUser,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateUserOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateUserOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateUserOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateUserOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNullCandidateUser,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNullCandidateUserOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroup,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroup,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssigned,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssigned,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssigned,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssigned,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssigned,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssigned,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssigned,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssigned,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssigned,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedWithUserGroupProxy,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedWithUserGroupProxy,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedWithUserGroupProxy,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedWithUserGroupProxy,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedWithUserGroupProxy,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedWithUserGroupProxy,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedWithUserGroupProxy,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedWithUserGroupProxy,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedWithUserGroupProxy,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedWithNoGroups,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateOrAssignedOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNullCandidateGroup,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByNullCandidateGroupOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupIn,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupIn,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupIn,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupIn,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupIn,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupIn,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupIn,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupIn,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOr,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOr,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOrUsingUserGroupLookupProxy,Long Statement
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOrUsingUserGroupLookupProxy,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOrUsingUserGroupLookupProxy,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOrUsingUserGroupLookupProxy,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOrUsingUserGroupLookupProxy,Magic Number
.,org.activiti.engine.test.api.task,TaskQueryTest,testQueryByCandidateGroupInOrUsingUserGroupLookupProxy,Magic Number
