Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getSuspendedJobDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setSuspendedJobDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getDeadLetterJobDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setDeadLetterJobDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getModelDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setModelDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getProcessDefinitionDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setProcessDefinitionDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getProcessDefinitionInfoDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setProcessDefinitionInfoDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getPropertyDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setPropertyDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getResourceDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setResourceDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getTaskDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setTaskDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getVariableInstanceDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setVariableInstanceDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,isEnableConfiguratorServiceLoader,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAttachmentEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAttachmentEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getByteArrayEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setByteArrayEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getCommentEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setCommentEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getDeploymentEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setDeploymentEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getEventLogEntryEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEventLogEntryEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getEventSubscriptionEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEventSubscriptionEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getExecutionEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setExecutionEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricActivityInstanceEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricActivityInstanceEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricDetailEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricDetailEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricIdentityLinkEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricIdentityLinkEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricProcessInstanceEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricProcessInstanceEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricTaskInstanceEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricTaskInstanceEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoricVariableInstanceEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoricVariableInstanceEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getIdentityLinkEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setIdentityLinkEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getJobEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setJobEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getTimerJobEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setTimerJobEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getSuspendedJobEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setSuspendedJobEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getDeadLetterJobEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setDeadLetterJobEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getModelEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setModelEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getProcessDefinitionEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setProcessDefinitionEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getProcessDefinitionInfoEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setProcessDefinitionInfoEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getPropertyEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setPropertyEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getResourceEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setResourceEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getTaskEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setTaskEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getVariableInstanceEntityManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setVariableInstanceEntityManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getTableDataManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setTableDataManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getHistoryManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setHistoryManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getJobManager,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setJobManager,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setClock,9,2,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,resetClock,5,2,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getDelegateExpressionFieldInjectionMode,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setDelegateExpressionFieldInjectionMode,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getObjectMapper,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setObjectMapper,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorCorePoolSize,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorCorePoolSize,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorNumberOfRetries,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorNumberOfRetries,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorMaxPoolSize,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorMaxPoolSize,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorThreadKeepAliveTime,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorThreadKeepAliveTime,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorThreadPoolQueueSize,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorThreadPoolQueueSize,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorThreadPoolQueue,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorThreadPoolQueue,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorSecondsToWaitOnShutdown,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorSecondsToWaitOnShutdown,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorMaxTimerJobsPerAcquisition,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorMaxTimerJobsPerAcquisition,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorMaxAsyncJobsDuePerAcquisition,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorMaxAsyncJobsDuePerAcquisition,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorDefaultTimerJobAcquireWaitTime,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorDefaultTimerJobAcquireWaitTime,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorDefaultAsyncJobAcquireWaitTime,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorDefaultAsyncJobAcquireWaitTime,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorDefaultQueueSizeFullWaitTime,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorDefaultQueueSizeFullWaitTime,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorLockOwner,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorLockOwner,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorTimerLockTimeInMillis,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorTimerLockTimeInMillis,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorAsyncJobLockTimeInMillis,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorAsyncJobLockTimeInMillis,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorResetExpiredJobsInterval,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorResetExpiredJobsInterval,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorExecuteAsyncRunnableFactory,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorExecuteAsyncRunnableFactory,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getAsyncExecutorResetExpiredJobsPageSize,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorResetExpiredJobsPageSize,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,isAsyncExecutorIsMessageQueueMode,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setAsyncExecutorMessageQueueMode,4,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,isRollbackDeployment,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setRollbackDeployment,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getEventSubscriptionPayloadMappingProvider,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setEventSubscriptionPayloadMappingProvider,3,1,1
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,getProcessDefinitionHelper,3,1,0
.,org.activiti.engine.impl.cfg,ProcessEngineConfigurationImpl,setProcessDefinitionHelper,4,1,1
.,org.activiti.engine.impl.cfg,StandaloneProcessEngineConfiguration,createTransactionInterceptor,3,1,0
.,org.activiti.engine.impl.cfg,TransactionListener,execute,0,1,1
.,org.activiti.engine.impl.cfg,JpaHelper,createEntityManagerFactory,3,1,1
.,org.activiti.engine.impl.cfg,TransactionContext,commit,0,1,0
.,org.activiti.engine.impl.cfg,TransactionContext,rollback,0,1,0
.,org.activiti.engine.impl.cfg,TransactionContext,addTransactionListener,0,1,2
.,org.activiti.engine.impl.cfg,SpringBeanFactoryProxyMap,SpringBeanFactoryProxyMap,3,1,1
.,org.activiti.engine.impl.cfg,SpringBeanFactoryProxyMap,get,6,2,1
.,org.activiti.engine.impl.cfg,SpringBeanFactoryProxyMap,containsKey,6,2,1
.,org.activiti.engine.impl.cfg,SpringBeanFactoryProxyMap,keySet,3,1,0
.,org.activiti.engine.impl.cfg,SpringBeanFactoryProxyMap,clear,3,1,0
.,org.activiti.engine.impl.cfg,SpringBeanFactoryProxyMap,containsValue,3,1,1
.,org.activiti.engine.impl.cfg,SpringBeanFactoryProxyMap,entrySet,3,1,0
.,org.activiti.engine.impl.cfg,SpringBeanFactoryProxyMap,isEmpty,3,1,0
.,org.activiti.engine.impl.cfg,SpringBeanFactoryProxyMap,put,3,1,2
.,org.activiti.engine.impl.cfg,SpringBeanFactoryProxyMap,putAll,3,1,1
.,org.activiti.engine.impl.cfg,SpringBeanFactoryProxyMap,remove,3,1,1
.,org.activiti.engine.impl.cfg,SpringBeanFactoryProxyMap,size,3,1,0
.,org.activiti.engine.impl.cfg,SpringBeanFactoryProxyMap,values,3,1,0
.,org.activiti.engine.impl.cfg,BeansConfigurationHelper,parseProcessEngineConfiguration,9,1,2
.,org.activiti.engine.impl.cfg,BeansConfigurationHelper,parseProcessEngineConfigurationFromInputStream,4,1,2
.,org.activiti.engine.impl.cfg,BeansConfigurationHelper,parseProcessEngineConfigurationFromResource,4,1,2
.,org.activiti.engine.impl.cfg,DefaultBpmnParseFactory,createBpmnParse,3,1,1
.,org.activiti.engine.impl.cfg,StandaloneInMemProcessEngineConfiguration,StandaloneInMemProcessEngineConfiguration,4,1,0
.,org.activiti.engine.impl.cfg,PerformanceSettings,isEnableEagerExecutionTreeFetching,3,1,0
.,org.activiti.engine.impl.cfg,PerformanceSettings,setEnableEagerExecutionTreeFetching,3,1,1
.,org.activiti.engine.impl.cfg,PerformanceSettings,isEnableExecutionRelationshipCounts,3,1,0
.,org.activiti.engine.impl.cfg,PerformanceSettings,setEnableExecutionRelationshipCounts,3,1,1
.,org.activiti.engine.impl.cfg,PerformanceSettings,isValidateExecutionRelationshipCountConfigOnBoot,3,1,0
.,org.activiti.engine.impl.cfg,PerformanceSettings,setValidateExecutionRelationshipCountConfigOnBoot,3,1,1
.,org.activiti.engine.impl.cfg,PerformanceSettings,isEnableLocalization,3,1,0
.,org.activiti.engine.impl.cfg,PerformanceSettings,setEnableLocalization,3,1,1
.,org.activiti.engine.impl.cfg,ServiceInvoker,invoke,0,1,4
.,org.activiti.engine.impl.cfg,CommandExecutorImpl,CommandExecutorImpl,4,1,2
.,org.activiti.engine.impl.cfg,CommandExecutorImpl,getFirst,3,1,0
.,org.activiti.engine.impl.cfg,CommandExecutorImpl,setFirst,3,1,1
.,org.activiti.engine.impl.cfg,CommandExecutorImpl,getDefaultConfig,3,1,0
.,org.activiti.engine.impl.cfg,CommandExecutorImpl,execute,3,1,1
.,org.activiti.engine.impl.cfg,CommandExecutorImpl,execute,3,1,2
.,org.activiti.engine.impl.cfg.multitenant,MultiSchemaMultiTenantProcessEngineConfiguration,MultiSchemaMultiTenantProcessEngineConfiguration,5,1,1
.,org.activiti.engine.impl.cfg.multitenant,MultiSchemaMultiTenantProcessEngineConfiguration,registerTenant,10,2,2
.,org.activiti.engine.impl.cfg.multitenant,MultiSchemaMultiTenantProcessEngineConfiguration,initAsyncExecutor,11,4,0
.,org.activiti.engine.impl.cfg.multitenant,MultiSchemaMultiTenantProcessEngineConfiguration,buildProcessEngine,17,3,0
.,org.activiti.engine.impl.cfg.multitenant,MultiSchemaMultiTenantProcessEngineConfiguration,createTenantSchema,6,1,1
.,org.activiti.engine.impl.cfg.multitenant,MultiSchemaMultiTenantProcessEngineConfiguration,createTenantAsyncJobExecutor,3,1,1
.,org.activiti.engine.impl.cfg.multitenant,MultiSchemaMultiTenantProcessEngineConfiguration,createTransactionInterceptor,3,1,0
.,org.activiti.engine.impl.cfg.multitenant,MultiSchemaMultiTenantProcessEngineConfiguration,postProcessEngineInitialisation,2,1,0
.,org.activiti.engine.impl.cfg.multitenant,MultiSchemaMultiTenantProcessEngineConfiguration,getUserGroupManager,3,1,0
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,TenantAwareDataSource,3,1,1
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,addDataSource,3,1,2
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,removeDataSource,3,1,1
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,getConnection,3,1,0
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,getConnection,3,1,2
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,getCurrentDataSource,8,2,0
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,getLoginTimeout,3,1,0
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,getParentLogger,3,1,0
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,unwrap,6,2,1
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,isWrapperFor,3,1,1
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,getDataSources,3,1,0
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,setDataSources,3,1,1
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,getLogWriter,3,1,0
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,setLogWriter,3,1,1
.,org.activiti.engine.impl.cfg.multitenant,TenantAwareDataSource,setLoginTimeout,3,1,1
.,org.activiti.engine.impl.cfg.multitenant,ExecuteSchemaOperationCommand,ExecuteSchemaOperationCommand,3,1,1
.,org.activiti.engine.impl.cfg.multitenant,ExecuteSchemaOperationCommand,execute,19,5,1
.,org.activiti.engine.impl.cfg.multitenant,TenantInfoHolder,getAllTenants,0,1,0
.,org.activiti.engine.impl.cfg.multitenant,TenantInfoHolder,setCurrentTenantId,0,1,1
.,org.activiti.engine.impl.cfg.multitenant,TenantInfoHolder,getCurrentTenantId,0,1,0
.,org.activiti.engine.impl.cfg.multitenant,TenantInfoHolder,clearCurrentTenantId,0,1,0
.,org.activiti.engine.impl.cfg.jta,JtaTransactionContextFactory,JtaTransactionContextFactory,3,1,1
.,org.activiti.engine.impl.cfg.jta,JtaTransactionContextFactory,openTransactionContext,3,1,1
.,org.activiti.engine.impl.cfg.jta,JtaTransactionContext,JtaTransactionContext,3,1,1
.,org.activiti.engine.impl.cfg.jta,JtaTransactionContext,commit,2,1,0
.,org.activiti.engine.impl.cfg.jta,JtaTransactionContext,rollback,15,2,0
.,org.activiti.engine.impl.cfg.jta,JtaTransactionContext,getTransaction,8,1,0
.,org.activiti.engine.impl.cfg.jta,JtaTransactionContext,addTransactionListener,16,1,2
.,org.activiti.engine.impl.cfg.jta,JtaTransactionContext,TransactionStateSynchronization,5,1,3
.,org.activiti.engine.impl.cfg.jta,JtaTransactionContext,beforeCompletion,5,2,0
.,org.activiti.engine.impl.cfg.jta,JtaTransactionContext,afterCompletion,8,3,1
.,org.activiti.engine.impl.cfg.jta,TransactionStateSynchronization,TransactionStateSynchronization,5,1,3
.,org.activiti.engine.impl.cfg.jta,TransactionStateSynchronization,beforeCompletion,5,2,0
.,org.activiti.engine.impl.cfg.jta,TransactionStateSynchronization,afterCompletion,8,3,1
.,org.activiti.engine.impl.cfg.standalone,StandaloneMybatisTransactionContextFactory,openTransactionContext,3,1,1
.,org.activiti.engine.impl.cfg.standalone,StandaloneMybatisTransactionContext,StandaloneMybatisTransactionContext,3,1,1
.,org.activiti.engine.impl.cfg.standalone,StandaloneMybatisTransactionContext,addTransactionListener,11,3,2
.,org.activiti.engine.impl.cfg.standalone,StandaloneMybatisTransactionContext,commit,8,1,0
.,org.activiti.engine.impl.cfg.standalone,StandaloneMybatisTransactionContext,fireTransactionEvent,23,4,2
